	count	mean	std	min	25%	50%	75%	max
dong_xe_X5	41601.0	0.0016105382082161486	0.040099663681944224	0.0	0.0	0.0	0.0	1.0
dong_xe_X55	41601.0	7.211365111415591e-05	0.008491771553197748	0.0	0.0	0.0	0.0	1.0
dong_xe_X6	41601.0	0.0011297805341217758	0.03359361929845639	0.0	0.0	0.0	0.0	1.0
dong_xe_X7	41601.0	0.0003365303718660609	0.01834189756063567	0.0	0.0	0.0	0.0	1.0
dong_xe_XC40	41601.0	0.00012018941852359318	0.010962566389707076	0.0	0.0	0.0	0.0	1.0
dong_xe_XC60	41601.0	0.00021634095334246772	0.01470711900111571	0.0	0.0	0.0	0.0	1.0
dong_xe_XC90	41601.0	0.0006249849763226846	0.02499218646676993	0.0	0.0	0.0	0.0	1.0
dong_xe_XD	41601.0	4.8075767409437276e-05	0.0069335857780769864	0.0	0.0	0.0	0.0	1.0
dong_xe_XE	41601.0	9.615153481887455e-05	0.009805335323891771	0.0	0.0	0.0	0.0	1.0
dong_xe_XF	41601.0	0.00021634095334246772	0.014707119001115708	0.0	0.0	0.0	0.0	1.0
dong_xe_XG	41601.0	4.8075767409437276e-05	0.0069335857780769864	0.0	0.0	0.0	0.0	1.0
dong_xe_XJseries	41601.0	0.00036056825557077957	0.018985439433544072	0.0	0.0	0.0	0.0	1.0
dong_xe_XL7	41601.0	0.0009134395807793082	0.030209719405131653	0.0	0.0	0.0	0.0	1.0
dong_xe_XTerra	41601.0	0.0006730607437321219	0.02593499376175919	0.0	0.0	0.0	0.0	1.0
dong_xe_Xpander	41601.0	0.013004495084252783	0.11329468978995187	0.0	0.0	0.0	0.0	1.0
dong_xe_XpanderCross	41601.0	0.00021634095334246772	0.01470711900111571	0.0	0.0	0.0	0.0	1.0
dong_xe_Xtrail	41601.0	0.0010336289993029015	0.03213386736082697	0.0	0.0	0.0	0.0	1.0
dong_xe_Yaris	41601.0	0.0077642364366241196	0.087773220633402	0.0	0.0	0.0	0.0	1.0
dong_xe_YarisVerso	41601.0	2.4037883704718638e-05	0.004902844450389859	0.0	0.0	0.0	0.0	1.0
dong_xe_Yukon	41601.0	4.8075767409437276e-05	0.006933585778076987	0.0	0.0	0.0	0.0	1.0
dong_xe_Z300	41601.0	2.4037883704718638e-05	0.004902844450389858	0.0	0.0	0.0	0.0	1.0
dong_xe_Z4	41601.0	0.0001923030696377491	0.01386617145964042	0.0	0.0	0.0	0.0	1.0
dong_xe_Z8	41601.0	0.00012018941852359318	0.010962566389707076	0.0	0.0	0.0	0.0	1.0
dong_xe_ZDX	41601.0	4.8075767409437276e-05	0.006933585778076987	0.0	0.0	0.0	0.0	1.0
dong_xe_ZS	41601.0	0.0007692122785509964	0.027724340704118434	0.0	0.0	0.0	0.0	1.0
dong_xe_Zace	41601.0	0.004495084252782385	0.06689533645581561	0.0	0.0	0.0	0.0	1.0
dong_xe_Zinger	41601.0	0.0012018941852359319	0.03464792190833126	0.0	0.0	0.0	0.0	1.0
dong_xe_eMighty	41601.0	4.8075767409437276e-05	0.0069335857780769864	0.0	0.0	0.0	0.0	1.0
xuat_xu_Lắp ráp trong nước	41601.0	0.5970048796903921	0.4905056949016961	0.0	0.0	1.0	1.0	1.0
xuat_xu_Nhập khẩu	41601.0	0.40299512030960793	0.4905056949016961	0.0	0.0	0.0	1.0	1.0
kieu_dang_Bán tải / Pickup	41601.0	0.053916973149683904	0.22585650169161928	0.0	0.0	0.0	0.0	1.0
kieu_dang_Convertible/Cabriolet	41601.0	0.0012018941852359319	0.03464792190833127	0.0	0.0	0.0	0.0	1.0
kieu_dang_Coupe	41601.0	0.005192182880219226	0.07187035745840467	0.0	0.0	0.0	0.0	1.0
kieu_dang_Hatchback	41601.0	0.13148722386481093	0.337936501398401	0.0	0.0	0.0	0.0	1.0
kieu_dang_Mui trần	41601.0	0.00036056825557077957	0.018985439433544072	0.0	0.0	0.0	0.0	1.0
kieu_dang_SUV / Cross over	41601.0	0.3104252301627365	0.4626732673799503	0.0	0.0	0.0	1.0	1.0
kieu_dang_Sedan	41601.0	0.3873224201341314	0.48714419570898154	0.0	0.0	0.0	1.0	1.0
kieu_dang_Truck	41601.0	0.022283118194274178	0.1476045546509311	0.0	0.0	0.0	0.0	1.0
kieu_dang_Van/Minivan	41601.0	0.08757001033629	0.2826719376507223	0.0	0.0	0.0	0.0	1.0
kieu_dang_Wagon	41601.0	0.00024037883704718636	0.015502478253825263	0.0	0.0	0.0	0.0	1.0
nhien_lieu_Dầu	41601.0	0.15655873656883249	0.36338859751778424	0.0	0.0	0.0	0.0	1.0
nhien_lieu_Hybrid	41601.0	0.003317227951251172	0.057500464576452484	0.0	0.0	0.0	0.0	1.0
nhien_lieu_Xăng	41601.0	0.8399557702939833	0.3666514772041615	0.0	1.0	1.0	1.0	1.0
nhien_lieu_Điện	41601.0	0.00016826518593303046	0.012970771639182789	0.0	0.0	0.0	0.0	1.0
hop_so_Bán tự động	41601.0	0.00370183409052667	0.060730710286282796	0.0	0.0	0.0	0.0	1.0
hop_so_Số hỗn hợp	41601.0	4.8075767409437276e-05	0.0069335857780769864	0.0	0.0	0.0	0.0	1.0
hop_so_Số sàn	41601.0	0.3514819355303959	0.4774388588190596	0.0	0.0	0.0	1.0	1.0
hop_so_Tự động	41601.0	0.644768154611668	0.4785892677777059	0.0	0.0	1.0	1.0	1.0
